abandon,"vt.放弃,遗弃;n.放任,狂热"
chess,n.国际象棋
chest,"n.胸腔,胸膛,箱,柜"
chew,"vt.咀爵(食物等)v.咀嚼,认真考虑"
chicken,"n.小鸡,小鸟,鸡肉"
chief,"n.首领,领袖,酋长,长官,主要部分,最有价值的部分adj.主要的,首要的,首席的,主任的"
child,"n.孩子,儿女,子孙,(头脑、空想等的)产物,弟子,追随者"
childhood,n.孩童时期
chocolate,"n.巧克力,巧克力色"
choice,"n.选择,抉择,精选品,选择机会,选择权adj.精选的,上等的,挑三拣四的,可选的,宠爱的,爱惜的"
choir,"n.唱诗班,唱诗班的席位"
choke,"v.窒息,哽住,使呼吸困难,阻塞n.窒息,阻气门"
choose,"v.选择,选定"
chopstick,
chorus,"n.合唱,合唱队,齐声"
Christian,
Christmas,
church,"n.教堂,礼拜堂,教会,教派,[宗]礼拜"
cigar,n.雪茄
cigarette,"n.香烟,纸烟"
cinema,"n.电影院,电影"
circle,"n.圆周,圆形物,派系,循环v.围,环绕 盘旋"
circuit,"n.电路,一圈,周游,巡回"
circulate,"v.(使)流通,(使)运行,(使)循环,(使)传播"
circumstance,"n.环境,详情,境况"
circus,"n.马戏团,杂技团,马戏场,杂技场"
citizen,"n.市民,公民"
city,"n.城市,都市,全体居民,城邦"
civil,"adj.全民的,市民的,公民的,国民的,民间的.民事的,根据民法的,文职的,有礼貌的"
civilian,"n.平民,公务员,文官adj.民间的,民用的"
civilization,"n.文明,文化,文明社会 文明,一个著名游戏的名称"
clap,"n.拍手声,霹雳声v.鼓掌,轻拍"
clarify,"v.澄清,阐明"
class,"n.班级,阶级,社会等级,种类,(一节)课vt.把...分类(或分等级)"
classic,"n.[pl.] 杰作,名著adj.第一流的"
classify,"vt.分类,分等"
classmate,n.同班同学
classroom,n.教室
claw,"n.爪,脚爪v.抓"
clay,"n.粘土,泥土,肉体,人体,似黏土的东西,陶土制的烟斗"
clean,"adj.清洁的,干净的,清白的v.打扫,使干净,清扫"
cleaner,"n.清洁工人,清洁器"
clear,"adj.清楚的,清晰的,清澈的,光亮的,空旷的,有条理的adv.清楚地,完全地v.扫除,清除,晴,跳过,净得"
clerk,"n.职员,办事员,<美> 店员"
clever,"adj.机灵的,聪明的"
click,v.发出滴答声n.滴答声
climate,"n.气候,风土,思潮"
climb,"v.攀登,爬n.攀登,爬"
clinic,"n.门诊部,临床"
clock,n.时钟
clone,"n.无性系,无性繁殖,克隆v.无性繁殖,复制"
close,"v.关,关闭,结束,停止,使靠近,靠拢,会合,包围n.结束adj.近的,紧密的,精密的,齐根的,封闭的,亲密的,闷气的adv.接近,紧密地"
cloth,"n.布,织物,衣料"
clothes,"n.衣服,[总称]被褥,各种衣服,<美俚>家丑"
clothing,n.衣服
cloud,"n.云,烟云,(pl.)天空,污点vt.以云遮敝,玷污,使黯然vi.乌云密布,阴沉"
cloudy,"adj.多云的,阴天的,阴沉"
club,"n.俱乐部,夜总会,社,棍棒,(高尔夫球等的)球棒,(扑克牌)梅花vt.棍打,协作,联合,把...当棍棒用"
clumsy,adj.笨拙的
coach,"n.四轮大马车,长途汽车,教练v.训练,指导"
coal,n.煤v.加煤
coast,"n.海岸,滑坡v.沿海岸而行"
coat,"n.外套,(动物的)皮毛,(植物的)表皮,(漆等的)层,涂层vt.涂上,包上"
cocoa,"n.可可粉,可可饮料,可可豆"
coffee,"n.咖啡,咖啡树,咖啡茶,咖啡豆,咖啡色"
coin,n.硬币vt.铸造(硬币)
coincidence,"n.一致,相合,同时发生或同时存在(尤指偶然)的事"
coke,"n.可乐,焦炭v.(使)成焦炭"
cold,"n.寒冷,[物]零下温度,伤风,感冒adj.寒冷的,使人战栗的,冷淡的,不热情的,失去知觉的"
collar,
colleague,"n.同事,同僚"
collect,"v.收集,聚集,集中,搜集adj.由收件人付款的adv.由收件人付款地"
college,"n.(综合大学中的)学院,(独立的)学院,<美>大学,<英>公学,书院,高等专科学院,大学,学会"
collision,"n.碰撞,冲突"
colour,"n.<英>(=color)颜色,气色,风格,外貌vt.把...涂颜色,粉饰,脸红,歪曲vi.变色"
comb,"n.梳子,梳,鸡冠,蜂巢vi.梳(发),搜索"
combine,"v.(使)联合,(使)结合n.联合企业,联合收割机n.联合收割机"
come,"vi.来,来临,到达,出现,来(自),出生(于),开始int.嗨! vbl.来,到达,合计为"
comedy,"n.喜剧,喜剧性的事情"
comfort,"n.安慰,舒适,安慰者vt.安慰,使(痛苦等)缓和"
comfortable,adj.舒适的
command,"n.命令,掌握,司令部v.命令,指挥,克制,支配,博得,俯临"
comment,"n.注释,评论,意见vi.注释,评论"
commercial,"adj.商业的,贸易的"
commit,"vt.犯(错误),干(坏事),把...交托给,提交,答应负责"
commitment,"n.委托事项,许诺,承担义务"
committee,n.委员会
common,"adj.共同的,公共的,公有的,普通的,庸俗的,伪劣的n.[复][总]平民,公有,普通,共通"
communicate,"v.沟通,通信,(房间、道路、花园等)相通,传达,感染"
communication,"n.传达,信息,交通,通讯"
communism,n.共产主义
communist,"n.共产主义者,共产党员adj.共产主义者的"
companion,"n.同伴,共事者"
company,"n.公司,陪伴,(一)群,(一)队,(一)伙,连,连队"
compare,"v.比较,相比,比喻 n.比较"
compass,"n.罗盘,指南针,[pl.] 圆规v.包围"
compensate,"v.偿还,补偿,付报酬"
compete,"vi.比赛,竞争"
competence,n.能力
complete,"adj.全部的,完全的,完成的vt.完成,使完善"
complex,"adj.复杂的,合成的,综合的n.联合体"
component,"n.成分adj.组成的,构成的"
composition,"n.写作,作文,成分,合成物"
comprehension,"n.理解,包含"
compromise,"n.妥协,折衷v.妥协,折衷,危及...的安全"
compulsory,"adj.必需做的,必修的,被强迫的,被强制的,义务的"
computer,"n.计算机,电脑"
concentrate,"v.集中,浓缩"
concept,"n.观念,概念"
concern,"vt.涉及,关系到n.(利害)关系,关心,关注,关注,所关心的是"
concert,"n.音乐会,一致"
conclude,"v.结束,终止,决定,作出结论vt.推断,断定,缔结,议定"
concrete,"adj.具体的,有形的n.混凝土v.用混凝土修筑,浇混凝土,凝结"
condemn,"vt.判刑,处刑,声讨,谴责"
condition,"n.条件,情形,环境,社会地位vt.以...为条件,使达到要求的情况"
conduct,"n.行为,操行v.引导,管理,为人,传导"
conductor,"n.领导者,经理,指挥管弦乐队、合唱队的,(市内有轨电车或公共汽车)售票员,<美>列车长"
conference,"n.会议,讨论会,协商会"
confident,"adj.自信的,确信的"
confidential,"adj.秘密的,机密的"
confirm,"vt.确定,批准,使巩固,使有效v.确认,(基督教中)给...行按手礼"
conflict,"n.斗争,冲突vi.抵触,冲突"
confuse,"vt.搞乱,使糊涂"
congratulate,"vt.祝贺,庆贺,恭喜"
congratulation,"n.祝词,贺辞"
connect,"v.连接,联合,关连"
connection,"n.连接,关系,接线,线路,亲戚"
conscience,"n.良心,道德心"
consensus,"n.一致同意,多数人的意见,舆论"
consequence,"n.结果,[逻]推理,推论,因果关系,重要的地位"
conservation,"n.保存,保持,守恒"
conservative,"adj.保守的,守旧的n.保守派"
consider,"vt.考虑,照顾,认为"
considerate,adj.考虑周到的
consideration,"n.体谅,考虑,需要考虑的事项,报酬"
consist,"vi.由...组成,在于,一致"
consistent,"adj.一致的,调和的,坚固的,[数、统]相容的"
constant,"n.[数、物]常数,恒量adj.不变的,持续的,坚决的"
constitution,"n.宪法,构造,体质,体格,国体,章程,惯例"
construct,"vt.建造,构造,创立"
construction,"n.建筑,建筑物,解释,造句"
consult,"v.商量,商议,请教,参考,考虑"
consultant,"n.顾问,商议者,咨询者"
consume,"vt.消耗,消费,消灭,大吃大喝,吸引vi.消灭,毁灭"
contain,"vt.包含,容纳,容忍vi.自制v.[军]牵制(敌军)v.[数]可被...除尽"
container,"n.容器(箱,盆,罐,壶,桶,坛子),集装箱"
contemporary,"n.同时代的人adj.当代的,同时代的"
content,"n.内容,容量,目录,满足adj.满足的,满意的,愿意vt.使满足"
continent,"n.大陆,陆地"
continue,"v.继续,连续,延伸"
contradict,"vt.同...矛盾,同...抵触"
contradictory,"adj.反驳的,反对的,抗辩的n.矛盾因素,对立物"
contrary,"adj.相反的,逆的,<口语>执拗n.反面adv.相反地"
contribute,"v.捐助,捐献,贡献,投稿"
contribution,"n.捐献,贡献,投稿"
control,"n.控制,支配,管理,调节,抑制,控制器,调节装置vt.控制,支配,管理(物价等),操纵,抑制"
controversial,"adj.争论的,争议的"
convenience,"n.便利,方便,有益,有用的,方便的用具、机械、安排等"
convenient,"adj.便利的,方便的"
conventional,"adj.惯例的,常规的,习俗的,传统的"
conversation,"n.会话,交谈"
convey,"vt.搬运,传达,转让"
convince,"vt.使确信,使信服"
cook,"n.厨师v.烹调,煮,伪造"
cooker,"n.炊具,蒸(煮)机,(非生吃的)为烹食所种水果"
cookie,"n.(苏格兰)甜面包,(美国)小甜饼,一种网络服务器传递给浏览器的信息"
cool,"n.凉爽,凉爽的空气adj.凉爽,冷静的,无所顾虑的,淡漠的v.使冷,使镇定"
copy,"n.副本,拷贝,摹仿,一册v.复印,复制,拷贝,抄袭"
corn,"n.<美>玉米,<英>谷物,五谷,[医]鸡眼vt.腌(肉等)"
corner,"n.角落,(街道)拐角处,(遥远的)地区,偏僻处,困境,绝路vt.迫至一隅,垄断,使陷入绝境,把...难住vi.相交成角,囤积(in)"
corporation,"n.[律]社团,法人,公司,企业,<美>有限公司,(市,镇的)自治机关,<口>大肚皮"
correct,"adj.正确的,恰当的,端正的vt.改正,纠正,告诫,惩戒"
correction,"n.改正,修正"
correspond,"vi.符合,协调,通信,相当,相应"
corrupt,"adj.腐败的,贪污的,被破坏的,混浊的,(语法)误用的vt.使腐烂,腐蚀,使恶化vi.腐烂,堕落"
cost,"n.成本,价钱,代价vt.价值为,(使)花费(金钱,时间,劳力等),使失去(生命,健康等),令人付出vi.花费"
cosy,"adj.舒适的,安逸的"
cottage,"n.村舍,小别墅"
cotton,"n.棉花,棉线"
cough,n.咳嗽v.咳嗽
could, vbl.can 的过去式
count,"v.数,计算,计算在内,认为,有价值n.计数,计算,注意,伯爵"
counter,"n.计算器,计数器,计算者,柜台,筹码adv.prep.相反地"
country,"n.国家,国土,[总称]国民,乡村,故乡adj.乡下的,乡村的,[方]祖国的,故乡的"
countryside,"n.乡下地方,乡下居民"
couple,"n.(一)对,(一)双,夫妇vt.连合,连接,结合vi.结合,结婚"
courage,"n.勇气,精神"
course,"n.过程,经过,进程,方针,路线,跑道,课程,一道菜v.追猎,急行,运行,流动 学业"
court,"n.法院,庭院,朝廷,宫庭,球场,奉承,求爱,殷勤vt.向...献殷勤,追求,设法获得(他人的支持等),博得(喝彩),招致(失败、危险等)vi.求爱"
courtyard,"n.庭院,院子"
cousin,"n.堂兄弟姊妹,表兄弟姊妹"
cover,"n.盖子,封面,藉口vt.覆盖,铺,掩饰,保护,掩护,包括,包含,适用vi.覆盖,涂,代替"
cow,"n.母牛,大型母兽vt.威吓"
crash,"n.碰撞,坠落,坠毁,撞击声,爆裂声v.碰撞,坠落,坠毁,(指商业公司,政府等)破产,垮台"
crayon,"n.有色粉笔,蜡笔,粉笔画"
crazy,"adj.疯狂的,狂热的,(指建筑等)不安全的"
cream,"n.乳酪,奶油,(护肤)面霜"
create,"vt.创造,创作,引起,造成"
creature,"n.人,动物,傀儡,创造物"
credit,"n.信任,信用,声望,荣誉,[财务]贷方,银行存款vt.相信,信任,把...归给"
crew,"n.全体人员,(工作)队 vbl.crow的过去式"
crime,"n.犯罪,犯罪行为,罪行,罪恶"
criminal,"n.罪犯,犯罪者adj.犯罪的,犯法的,罪恶的"
criterion,"n.(批评判断的)标准,准据,规范"
crop,"n.农作物,产量,平头,短发vt.收割,修剪,种植vi.收获"
cross,"n.十字,交叉,十字架,十字形物adj.交叉的,相反的,乖戾的v.使交叉,横过,勾划,错过,反对,杂交"
crossing,"v.横越n.横越,交叉口"
crossroads,
crowd,"n.人群,群众,一堆(东西),一伙v.群集,拥挤,挤满"
cruel,"adj.残酷的,悲惨的,使痛苦的"
cry,"vi.哭,流泪v.叫,喊n.哭泣,哭声,叫喊,喊声"
cube,"n.立方体,立方"
cubic,"adj.立方体的,立方的"
cuisine,"n.厨房烹调法,烹饪,烹调风格"
culture,"n.文化,文明"
cup,"n.杯子,酒杯,奖杯vt.使成杯状,为...拔火罐"
cupboard,"n.食橱,碗碟橱"
cure,"v.治愈,治疗n.治愈,痊愈"
curious,"adj.好奇的,求知的,古怪的,爱挑剔的"
currency,n.流通
curriculum,n.课程
curtain,"n.窗帘,门帘v.装上门帘"
cushion,"n.垫子,软垫,衬垫v.加衬垫"
custom,"n.习惯,风俗,<动词单用>海关,(封建制度下)定期服劳役,缴纳租税,自定义,<偶用作>关税v.定制,承接定做活的"
customer,n.消费者
customs,"n.进口税,海关"
cut,"v.切(割、削),(直线等)相交,剪,截,刺穿,刺痛,删节,开辟n.(刀、剑、鞭等的)切削,削减,删节,伤口,切口"
cycle,"n.周期,循环,自行车,一段时间,整套,(电学)周波vi.循环,轮转,骑自行车vt.使循环,使轮转"
cyclist,n.骑脚踏车的人
dad,"n.爸爸,爹爹"
daddy,n.爸爸
daily,"adj.每日的,日常的adv.每日,日常地,天天n.日报,<美口>朝来夜去的女佣"
dam,"n.水坝,障碍v.控制,筑坝"
damage,"n.损害,伤害v.招致损害n.[律] (用复数)赔偿金"
damp,"n.湿气adj.潮湿的vt.使潮湿,阻尼,使衰减,使沮丧,控制,抑止"
dance,"n.跳舞,舞蹈,舞会,舞曲,舞蹈艺术v.跳舞,舞蹈,(旗等)飘扬"
danger,"n.危险,危险物,威胁"
dare,"n.挑战vi.敢,胆敢vt.敢冒,不惧"
dark,"n.黑暗,夜,黄昏,暗色,无知,模糊adj.黑暗的,暗的,(头发、皮肤等)黑色的,隐秘的,无知的,隐晦的,模糊的"
dash,"n.少量(搀加物),冲撞,破折号,锐气,精力,干劲vi.猛掷,冲撞vt.泼溅,使猛撞,搀和,使破灭,使沮丧,匆忙完成"
data,"n.datum的复数,[计] 资料,数据"
database,"n.[计] 数据库,资料库"
date,"n.日期,日子,(历史上某一)年代,时期,约会,枣椰子vt.约会,定日期vi.注明...的日期,过时 [计] 显示或设置系统日期"
daughter,"n.女儿adj.女儿的,如女儿的,关系如女儿的"
dawn,"n.黎明,拂晓,破晓vi.破晓,开始现生,变得(为人所)明白v.破晓 Dawn 道恩(女子名)"
day,"n.天,白天,日子,白昼,黎明,工作日,节日,重要日子"
dead,"adj.死的,无感觉的,呆板的,不流动的,(语言、习惯)废弃了的,熄灭的n.死者adv.完全地,绝对的,突然的"
deadline,n.最终期限
deaf,adj.聋的
deal,"n.交易,(政治上的)密约,待遇,份量,<口>买卖vi.处理,应付,做生意vt.分配,分给(out),发牌,给予"
dear,"adj.昂贵的,亲爱的int.[表示惊讶,怜悯等],Oh,～!"
death,"n.死,死亡,致死的原因,毁灭,屠杀"
debate,"v.争论,辩论n.争论,辩论"
debt,"n.债务,罪过"
decade,"n.十年,十"
decide,"v.决定,判决"
decision,"n.决定,决心,决议,结果,果断,坚定"
declare,"vt.断言,宣称,宣布,宣告,声明,(向海关)中报进口应纳税之货物"
decline,"vi.下倾,下降,下垂v.拒绝,衰落n.下倾,下降,下垂,斜面,斜坡,衰败,衰落"
decorate,"v.装饰,为...做室内装修"
decoration,"n.装饰,装饰品"
decrease,"n.减少,减少之量v.减少"
deed,"n.行为,事实,功绩,实行,契约vt.立契转让(旧产等)"
deep,"adj.深的,纵深的,远离中心的,深奥的,难懂的,(指人)诡计多端的,低沉的(声音)adv.深入地,迟n.深渊,深处"
deer,
defeat,"n.击败,战胜,失败vt.击败,战胜,使失败,挫折v.击败"
defend,"vt.防护,辩护,防卫,[律]作...的辩护律师"
degree,"n.度数,度,程度,[律](罪行的)轻重,学位,地位,身份,[数]次数"
delay,"v.耽搁,延迟,延期,迟滞n.耽搁,延迟,迟滞"
delete,vt.删除
deliberately,adv.故意地
delicate,"adj.精巧的,精致的,病弱的,脆弱的,微妙的,棘手的,灵敏的,精密的"
delicious,adj.美味的
delight,"n.快乐,高兴,喜悦v.(使)高兴,(使)欣喜"
deliver,"vt.递送,陈述,释放,发表(一篇演说等),交付,引渡,瞄准,给予(打击)"
demand,"n.要求,需求(量),需要v.要求,需要,要求知道,查询"
department,"n.部,局,处,科,部门,系,学部"
departure,"n.启程,出发,离开"
depend,"vi.依靠,依赖"
deposit,"n.堆积物,沉淀物,存款,押金,保证金,存放物vt.存放,堆积vi.沉淀"
depth,"n.深,深度,深奥,深刻"
describe,
description,"n.描写,记述,形容,种类,描述"
desert,"n.沙漠,应得的赏罚,功过adj.沙漠的,不毛的,荒凉的vt.放弃,遗弃,逃跑vi.逃掉,逃亡,开小差"
deserve,"vt.应受,值得v.应受"
design,"n.设计,图案,花样,企图,图谋,(小说等的)构思,纲要v.设计,计划,谋划,构思"
desire,"vt.想望,期望,希望,请求(官方丈礼)n.愿望,心愿,要求v.要求"
desk,"n.书桌,办公桌"
desperate,"adj.不顾一切的,拚死的,令人绝望的"
dessert,n.餐后甜点
destination,"n.目的地,[计] 目的文件,目的单元格"
destroy,"vt.破坏,毁坏,消灭v.消灭,摧毁"
detective,n.侦探adj.侦探的
determine,"v.决定,确定,测定,使下定决心,[律]使终止"
develop,"vt.发展,发达,发扬,进步,逐步展开(情节,音乐主题,方程式等)洗印,显影vi.发展,生长,发育,逐步显示出来"
development,n.发展
devote,"vt.投入于,献身"
devotion,"n.热爱,投入"
diagram,n.图表
dial,"n.刻度盘,钟面,转盘,(自动电话)拨号盘v.拨"
dialogue,n.对话
diamond,"n.钻石,菱形"
diary,n.日记
dictation,"n.听写,口述"
dictionary,"n.字典,词典"
die,"vi.死亡,消逝,平息,渴望,漠然,熄灭vt.死n.骰子,钢型,硬模,冲模"
diet,"n.通常所吃的食物,会议"
differ,"vi.不一致,不同"
difference,"n.差异,差别,分歧,争论,[数]差额,差分adj.[数]微分的,[机]差动的"
different,adj.不同的
difficult,"adj.困难的,艰难的,(人)难相处的"
difficulty,"n.困难,难点"
dig,"v.掘,挖,钻研,搜集"
digest,"n.分类,摘要vi.消化vt.消化,融会贯通"
digital,"adj.数字的,数位的,手指的n.数字,数字式"
dignity,"n.尊严,高贵"
dilemma,"n.进退两难的局面,困难的选择"
dimension,"n.尺寸,尺度,维(数),度(数),元"
dinner,"n.正餐,宴会"
dinosaur,n.恐龙
dioxide,n.二氧化物
dip,
diploma,"n.文凭,毕业证书,证明权力、特权、荣誉等的证书,奖状"
direct,"adj.径直的,直接的,直系的,直率的,[天]由西向东运行的,顺行的adv.直接地vt.指引,指示,指挥,命令,导演vi.指导,指挥"
direction,"n.方向,指导,趋势,(常用复数)指示,用法,说明(书),收件人地址"
director,"n.主任,主管,导演,(机关)首长,(团体)理事,(公司)董事,指挥仪,控制器"
directory,"n.姓名地址录,目录"
dirty,"adj.肮脏的,卑鄙的,下流的,暴风雨的,恶劣的(天气)vt.弄脏vi.变脏"
disability,"n.无力,无能,残疾n.[律] 无能力,无资格"
disabled,adj.伤残的v.丧失能力
disadvantage,"n.不利,不利条件,缺点,劣势"
disagree,"vi.不一致,不适宜"
disagreement,"n.意见不同,不调和,争执,不和,争论"
disappear,"vi.消失,不见"
disappoint,vt.使失望
disappointed,adj.失望的
disaster,"n.灾难,天灾,灾祸"
discount,n.折扣
discourage,"vt.使气馁,阻碍"
discover,"vt.发现,发觉v.发现"
discovery,"n.发现,发明的东西"
discrimination,"n.辨别,区别,识别力,辨别力,歧视"
