abandon,"vt.放弃,遗弃;n.放任,狂热"
test,"n.测试,试验,检验v.测试,试验,检验"
text,"n.正文,原文,课文,课本"
textbook,"n.教科书,课本adj.合乎规范的"
thankful,"adj.感谢的,感激的"
thankfully,"adv.感谢地,感激地"
theatre,n.=theater
theft,"n.偷,行窃,偷窃的事例,偷窃行为"
theme,"n.(谈话,写作等的)题目,主题,学生的作文,作文题,[音乐] 主题,主题曲,主旋律"
theory,"n.理论,学说,...论,原理,意见,推测"
theoretical, 理论的
thermos,n.热水瓶
thick,"adj.厚的,粗的,稠的,浓的n.最拥挤部份,活动最多部份,事物的粗大浓密部份"
think,"v.想,思索,认为vt.认为,以为,预料"
thinking,n.思想
thought,"n.思考,想法,思想,思潮,关心,关怀,挂念 vbl.think的过去式和过去分词"
thirst,"n.渴,口渴,(～ for)渴望,热望"
thirsty,"adj.口渴的,渴望的,热望的"
thorough,"adj.十分的,彻底的"
thread,"n.线,细丝,线索,思路,螺纹"
thrill,v.发抖
thriller,"n.使人毛骨悚然的东西,使人毛骨悚然的小说"
throat,"n.咽喉,喉咙,嗓音,窄路,口子vt.用喉音说,开沟于"
through," prep.穿过,通过,从开始到结束,经由,以adv.从头到尾,自始至终,直达地,彻底,完全adj.直达的,直通的"
throw,"n.投,掷v.扔,抛,(指马)把骑者摔在地上,使苦恼,惊忧,投掷"
thunder,"n.雷,雷声,轰隆声vi.打雷,雷鸣"
thunderstorm,n.[气]雷暴
ticket,"n.票,入场券"
tide,"n.潮,潮汐,潮流,趋势"
tidy,"n.椅子的背罩,装杂碎的容器adj.整齐的,整洁的,精简的vt.弄整齐,收拾,整理vi.整理,收拾adj.<口>可观的、相当大的"
tie,"n.带子,线,鞋带,不分胜负,关系,领带,领结,平局vt.系,打结,扎,约束,与...成平局vi.被用带(或绳子等)系住,结合,打结,不分胜负"
tight,"adj.紧的,绷紧的,紧密的,不漏水(不透气)的,由压迫产生的,困难的,吝啬的,严厉的adv.紧紧地"
tile,"n.瓦片,瓷砖"
timetable,n.时间表
tin,"n.[化]锡,马口铁,罐vt.涂锡于adj.锡制的"
tiny,"adj.很少的,微小的"
tip,"n.顶,尖端,梢,倾斜,轻击,末端,小费,秘密消息vt.在...顶端装附加物,使倾斜,使翻倒,暗示,轻击,给,泄露,给小费vi.倾斜,翻倒,倾覆,踮脚走,给小费n.提示,技巧"
tire,"n.<口>疲劳,劳累,轮胎,头饰vt.使疲倦,使厌烦,梳理vi.疲劳,厌倦"
tissue,"n.薄的纱织品,薄纸,棉纸,[生]组织,连篇"
toast,"n.烤面包(片),吐司面包,干杯vt.敬酒,烤(面包等),使暖和vi.烤暖,烤火,烘"
tobacco,"n.烟草,烟草制品,抽烟"
together,"adv.共同,一起,合起来,集拢地"
toilet,"n.盥洗室,梳洗"
tolerate,"vt.忍受,容忍"
tolerant,"adj.容忍的,宽恕的,有耐药力的"
tomato,"n.番茄,西红柿"
tomb,n.坟墓v.埋葬
tongue,"n.舌头,舌状物,语言,说话方式,口语vt.舔,闲谈,斥责vi.吹管乐器"
tool,"n.工具,用具,爪牙,走狗,手段vt.用工具加工,使用设备vi.使用工具"
tooth,n.牙齿
toothache,n.牙痛
toothbrush,n.牙刷
toothpaste,n.牙膏
tornado,"n.旋风,龙卷风,大雷雨,具有巨大破坏性的人(或事物) [军] (""狂风"") 英国、德国、意大利三国合作研制的双座双发超音速变后掠翼战斗机"
tortoise,"n.龟,迟缓的人"
total,"n.总数,合计adj.总的,全部的,整个的v.合计,总数达,达到"
totally,"adv.完全地,整全地"
touch,"n.触,触觉,接触,联系,轻触,碰,缺点,格调vt.接触,触摸,触及,达到,涉及,点缀,使接触,感动vi.触摸,接近,涉及,提到"
tough,"n.恶棍adj.强硬的,艰苦的,坚强的,坚韧的,强壮的,吃苦耐劳的,凶恶的,粗暴的adv.<口>强硬地,顽强地vt.<美口>忍受,耐,坚持"
tour,"n.旅行,游历,旅游v.旅行,游历,巡回,漫游"
tourism,"n.观光事业,游览"
tourist,"n.旅行者,旅游者"
towel,"n.手巾,毛巾v.用毛巾擦"
track,"n.轨迹,车辙,跟踪,航迹,足迹,路,磁轨,途径;vt.循路而行,追踪,通过,用纤拉;vi.追踪,留下足迹,走"
tractor,n.拖拉机
trade,"n.贸易,商业,交易,生意,职业,行业,[气]信风,顾客vi.交易,买卖,经商,对换,购物vt.用...进行交换"
tradition,"n.传统,惯例"
traditional,"adj.传统的,惯例的,口传的,传说的"
train,"n.火车,列车,行列,后果,顺序,长队,长袍(裙)拖地的部分,导火线vt.训练,培养,瞄准,(园艺)整枝vi.锻炼"
trainer,"n.训练者,驯服者,驯马师,软运动鞋"
training,"n.训练,练习adj.训练的"
tram,"n.有轨电车,电车轨道,煤车,吊车v.乘电车"
transform,"vt.转换,改变,改造,使...变形vi.改变,转化,变换n.[数]变换(式),[语]转换"
translate,"vt.翻译,解释,转化,转变为,调动vi.翻译,能被译出"
translation,"n.翻译,译文,转化,调任,转换[物][数]平移"
translator,n.翻译者
transparent,"adj.透明的,显然的,明晰的"
transport,"n.传送器,运输,运输机,激动,流放犯,狂喜vt.传送,运输,流放,放逐"
transportation," /n.运)n/n.运输,运送"
trap,"n.圈套,陷阱,诡计,活板门,存水弯,汽水闸,(双轮)轻便马车vi.设圈套,设陷阱vt.诱捕,诱骗,计捉,设陷,坑害,使受限制"
treasure,"n.财宝,财富,珍品,财产vt.珍爱,珍惜,储藏,珍藏"
treat,"n.宴请,款待,请客vt.视为,对待,论述,治疗,款待vi.交涉,谈判,协商,款待,作东"
treatment,"n.待遇,对待,处理,治疗"
tremble,"n.战栗,颤抖vi.战栗,发抖,震动,(树叶等)摇晃.摇动,焦虑vt.挥动,用颤抖的声音说出"
trend,"n.倾向,趋势vi.伸向,倾向,通向"
trial,"n.试验,考验,审讯,审判"
triangle,"n.[数]三角形,三人一组,三角关系"
trick,"n.诡计,骗局,恶作剧,窍门,诀窍vt.欺骗,哄骗"
trolleybus,无轨电车
troop,"n.群,组,多数,军队vi.群集,结队,成群而行vt.把(骑兵)编成骑兵连"
troops,
trouble,"n.烦恼,麻烦,动乱,纠纷,疾病,故障,问题vt.(使)烦恼,麻烦,打扰,麻烦自己,费神,费心"
troublesome,"adj.麻烦的,讨厌的,棘手的"
truck,"n.卡车,敞棚货车,(车站)搬行李用的手推车,交易,交换,废话,废物,实物工资vt.交易,交往,以卡车运输vi.驾驶卡车,以物易物adj.<主美>运货汽车的"
trunk,"n.干线,树干,躯干,箱子,主干,象鼻vt.把...放入旅行箱内adj.树干的,躯干的,干线的,箱形的"
trust,"vt.信任,信赖,盼望,希望,赊卖,热望,切望n.(～ in) 信任,信赖"
try,"n.尝试v.试,试图,努力,试验,磨难,考验,审问"
tube,"n.管,管子,[英] 地铁,<美> 电子管,显象管"
tune,"n.曲调,调子,和谐,合调vt.调音,调整,拨收,收听,知道或察觉他人所说的话或表现的情绪"
turkey,"n.火鸡,无用的东西 Turkey 土耳其"
turn,"n.转动,旋转,转变方向,轮流,时机,(一)回,倾向,癖性v.(使)转动,翻转,扭转,(使)变质,超过(年龄,数量等),车(成)"
turning,"n.旋转,转向,转弯处"
tutor,"n.家庭教师,(大学)指导教师,助教,监护人,辅导教师v.辅导"
type,"n.类型,典型,模范,[印刷]活字,铅字v.打字,测定(血等)类型"
typewriter,n.打字机
typist,n.打字员
typhoon,n.[气] 台风
typical,"adj.典型的,象征性的"
tyre,n.轮胎vt.装轮胎于
ugly,"adj.丑陋的,难看的"
umbrella,"n.伞,雨伞,庇护"
unbearable,"adj.无法忍受的,承受不住的"
unbelievable,adj.难以置信的
unconscious,"adj.不省人事,未发觉的,无意识的"
underground,"adj.地下的,地面下的,秘密的n.[英] 地铁adv.在地下,秘密地"
underline,"vt.在...下面划线,作...的衬里,加下划线,强调n.下划线"
understand,"v.懂,了解,听说,推定,以为,省略"
understanding,"n.谅解,理解"
undertake,"vt.承担,担任,许诺,保证v.采取"
underwear,n.内衣裤
undo,"vt.解开,松开v.取消 撤消"
uniform,"adj.统一的,相同的,一致的,始终如一的,均衡的n.制服vt.使成一样,使穿制服"
union,"n.联合,合并,结合,联盟,协会"
unique,"adj.唯一的,独特的"
unit,"n.个体,(计量)单位,(军队的)部队单位,[数学]最小的整数"
universe,"n.宇宙,世界,万物,领域"
university,n.(综合)大学
unless," conj.如果不,除非"
unlike,"adj.不同的,不相似的 prep.不象...,和...不同"
unrest,"n.不安的状态,动荡的局面"
until," prep.到...为止,在...以前 conj.到...为止,在...以前,直到...才"
unwilling,"adj.不愿意的,勉强的"
update,"v.使现代化,修正,校正,更新n.现代化,更新"
upper,"adj.上面的,上部的"
upset,"vt.颠覆,推翻,扰乱,使不适,使心烦vi.翻倒,倾覆n.翻倒,混乱"
upstairs,"adv.向楼上,在楼上,上楼adj.楼上的"
urban,"adj.城市的,市内的"
suburban,"adj.郊外的,偏远的"
urge,"vt.催促,力劝n.强烈欲望,迫切要求v.促进"
urgent,"adj.急迫的,紧急的"
use,"vt.使用,利用,耗费n.使用,利用,用途,效用,使用价值"
used,"adj.习惯的,旧的,用旧了的"
useful,"adj.有用的,有益的,有帮手的"
useless,"adj.无用的,无效的,无益的,无价值的"
user,"n.使用者,使用物,[律]权利的实际享有"
usual,"adj.平常的,通常的,惯例的"
usually,"adv.通常,大抵"
vacant,"adj.空的,空白的,空灵的,头脑空虚的,神情茫然的,空闲的,空缺的"
vacation,"n.假期,休假,(房屋等的)腾出v.<美>度假,休假"
vague,"adj.含糊的,不清楚的,茫然的,暧昧的"
vain,"adj.徒然的,无益的,虚荣的,空虚的,自负的,愚蠢的"
valid,"adj.[律]有效的,有根据的,正当的,正确的"
valley,"n.(山)谷,流域"
value,"n.价值,估价,评价,价格,[数]值,确切涵义vt.估价,评价,重视"
valuable,"adj.贵重的,有价值的,颇有价值的"
invaluable,"adj.无价的,价值无法衡量的"
valueless,adj.不足道的
vanilla,"n.[植]香草,香子兰"
variety,"n.变化,多样性,种种,品种,种类"
vase,"n.花瓶,瓶"
vast,"adj.巨大的,辽阔的,大量的,巨额的"
vegetable,"n.蔬菜,植物,生活呆板单调的人adj.蔬菜的,植物的"
vehicle,"n.交通工具,车辆,媒介物,传达手段"
venture,"n.冒险,投机,风险v.冒险,冒昧,斗胆,胆敢(谦语)"
version,"n.译文,译本,翻译"
vertical,"adj.垂直的,直立的,顶点的,[解]头顶的n.垂直线,垂直面,竖向"
vest,"n.汗衫,背心,内衣vt.使穿衣服,授予vi.穿衣服,归属"
via," prep.经,通过,经由"
vice,"n.恶习,恶行,坏脾气,罪恶,堕落,老虎钳,缺点,缺陷vt.钳住 prep.代替"
victim,"n.受害人,牺牲者,牺牲品"
victory,"n.胜利,战胜,克服,[罗神]胜利女神"
video,"n.电视,录象,视频"
videophone,n.电视电话
view,"n.景色,风景,观点,见解,观察,观看,意见,认为vt.观察,观看"
viewer,"n.电视观众,阅读器"
villa,"n.别墅,<英>城郊小屋"
village,"n.乡村,村庄adj.村庄的"
villager,n.村民
vinegar,n.醋
violate,"vt.违犯,亵渎(圣物),冒犯,干扰,违反,妨碍,侵犯,强暴"
violence,"n.猛烈,强烈,暴力,暴虐,暴行,强暴"
violent,"adj.猛烈的,激烈的,暴力引起的,强暴的"
violin,"n.小提琴,小提琴手"
violinist,"n.小提琴演奏者,小提琴家"
virtue,"n.德行,美德,贞操,优点,功效,效力,英勇"
virus,"n.[微]病毒,滤过性微生物,毒害,恶毒"
visa,n.签证vt.签准 维萨信用卡
visit,"n.拜访,访问,游览,参观,(作客)逗留,视察,调查vt.拜访,访问,参观,视察,降临vi.访问,参观,闲谈"
visitor,"n.访问者,来宾,游客"
visual,"adj.看的,视觉的,形象的,栩栩如生的"
vista,"n.狭长的景色,街景,展望,回想"
vital,"adj.生死攸关的,重大的,生命的,生机的,至关重要的,所必需的"
vivid,"adj.生动的,鲜明的,鲜艳的,大胆的,清晰的,活泼的,逼真的"
voice,"n.声音,嗓音,发音能力,意见,发言权,[语法]语态vt.表达,吐露"
volcano,n.火山
volleyball,n.排球
basketball,"n.篮球,篮球运动"
football,"n.足球,橄榄球"
volunteer,"n.志愿者,志愿兵adj.志愿的,义务的,无偿的v.自愿"
vote,"n.投票,选举,选票,选举权,表决,得票数vi.投票,选举vt.投票选举,投票决定,公认,<口>建议,使投票"
voyage,"n.航程,航空,航海记,旅行记vi.航海,航行vt.渡过,飞过"
wag,"vt.摇摆,摇动,饶舌vi.爱说笑打趣的人,摆动,喋喋不休n.摇摆,小丑"
wage,n.[常pl.] 工资v.发动
waist,"n.腰部,腰,衣服的上身部分,背心"
wake,"vt.叫醒,激发vi.醒来,醒着,警觉,振奋n.醒,守夜,尾迹,(人,车等经过的)痕迹,守丧"
walk,"vi.步,行,走n.步行,散步,步,行道"
walkman,
wallet,"n.皮夹,钱夹,钓鱼带"
walnut,"n.胡桃,胡桃木"
wander,"vi.漫步,徘徊,迷路,迷失方向,离题"
war,"n.战争vi.作战,打仗"
ward,"n.守卫,保卫,保护,牢房,病房,行政区,监护,锁孔vt.守护,保卫,防止,挡住,躲开,避免"
warehouse,"n.仓库,货栈,大商店vt.贮入仓库,<俚>[经]以他人名义购进(股票)"
warm,"adj.暖和的,暖的,温暖的,色情的,激烈的,热烈的,多情的,兴奋的adv.(常用以构成复合词)暖和地vt.使温暖,弄热,使兴奋,使热烈vi.变暖和,变温暖,激动,同情,爱好n.暖,保暖物"
warm-hearted,
warmth,"n.暖和,温暖,热心,热情"
warn,"vt.警告,注意,通知vi.发出警告,发出预告"
warning,"n.警告,预告,通知,预兆"
wash,"n.洗,洗涤,冲洗,洗涤剂,洼地,洗的衣服,冲积物vt.洗,洗涤,洗清,粉刷,冲出,弄湿,流过,镀金于vi.洗涤,洗澡,被冲蚀,漂浮adj.耐洗的,(证券交易)虚假的"
washing machine,
washroom,"n.盥洗室,<美>厕所"
waste,"n.废物,浪费,损耗,消耗,地面风化物,垃圾,荒地adj.废弃的,荒芜的,多余的vt.浪费,消耗,使荒芜vi.被浪费,挥霍钱财,变消瘦,被损耗"
watch,"n.注视,注意,手表,看守,守护,监视,值班人vt.看,注视,照顾,监视,警戒,守护,看守vi.观看,注视,守侯adj.手表的,挂表的"
watermelon,n.西瓜
wave,"n.波,波浪,(挥手)示意,致意vi.(挥手)示意,致意,波动,飘动,摇动"
wax,"n.蜡,蜡状物,增加,月亮由亏转盈vi.变大,增大,月亮渐满vt.上蜡于"
way,"n.路,路线,路途,习惯,行业,规模,道路,情形adj.中途,途中的adv.远远地,大大地,非常"
weak,"adj.不牢固的,弱的,虚弱的,软弱的,淡的,疲软的,无力的,不耐用的"
weakness,"n.虚弱,软弱,弱点,缺点"
wealth,"n.财富,财产,大量"
wealthy,"adj.富有的,丰裕的,充分的n.富人,有钱人"
wear,"vt.穿,戴v.(～ out) 磨损,用旧,(～ out) 穿着"
weather,"n.天气,气候,气象,处境adj.迎风的,露天的vt.使受风吹雨打,侵蚀,使风化,经受住vi.风化,受侵蚀,经受风雨"
website,WWW(环球网)的站点
wedding,"n.婚礼,婚宴,结合,结婚典礼"
weed,"n.野草,杂草v.除草,铲除"
week,"n.星期,周"
weekend,"n.周末,周末休假adj.周末的vi.度周末的"
weekday,"n.周日,平日"
weekly,"adj.每星期的,一周的adv.每周一次n.周刊,周报"
weep,"n.哭,哭泣,滴下vi.哭泣,流泪,哀悼,滴落vt.哭着使...,悲叹,滴下"
weigh,"vt.称...重量,称vi.重(若干)"
weight,"n.重力,重量,分量,砝码,重要(性),势力,负担,重累"
welfare,"n.福利,安宁,幸福,福利事业,社会安全adj.福利的"
westwards,"adv.向西方地,向西部地"
wet,"adj.湿的,潮湿的,有雨的,多雨的vt.弄湿"
whale,n.鲸v.捕鲸
whatever," pron.凡是...,无论什么adj.无论怎样的,无论哪一种的,什么也"
whoever," pron.任何人,无论谁"
however,"adv.无论如何,可是,仍然,究竟 conj.不管用何种方法,然而,可是"
whichever," pron.无论那一个,任何一个"
wherever,"adv.无论那里,无论什么情况下"
whenever," conj.无论何时,随时n.只要"
wheat,"n.小麦,小麦色,淡黄色,朴实的人"
wheel,"n.轮,车轮,轮子"
while,"n.一会儿,时间 conj.当...的时候,虽然vt.消磨 prep.<古><方>直到"
whisper,"n.耳语,私语,密谈,谣传,飒飒的声音vi.耳语,密谈,飒飒地响vt.低声说"
whistle,"n.口哨,汽笛,口哨声,汽笛声v.吹口哨,鸣汽笛"
white,"n.白色,蛋白,白种人adj.白(色)的,白种人的"
whole,"n.全部,全体,整体,完全之体系adj.所有的,完整的,完全的,纯粹的,未损伤的,未打破的adv.完全,整个"
wide,"adj.宽的,广阔的,张大的,远离目标的adv.广阔地,广大地,远离目标地"
widespread,"adj.分布广泛的,普遍的"
widely,"adv.广泛地,普遍地,广博地,相差大地"
widow,n.寡妇v.使成寡妇(或鳏夫)
wild,"adj.野性的,野生的,野蛮的,狂热的,疯狂的"
wildlife,n.野生动植物
will,"n.意志,决心,意向,遗嘱v.aux.将,愿意,必须"
willing,"adj.乐意的,自愿的,心甘情愿的,反应迅速的"
willingly,"adv.自动地,欣然地"
willingness,"n.自动自发,积极肯干"
win,"v.(获)胜,赢得,劝诱,取得胜利n.赢,胜利"
winner,"n.胜利者,优胜者,获胜的事物"
wind,"n.风v.绕,缠,上发条,旋紧"
windy,"adj.有风的,刮风的,多风的,风强的,腹胀的,吹牛的"
windbreaker,"n.防风上衣的一种,商标名"
wine,"n.葡萄酒,酒"
wing,"n.翅,翅膀,翼,飞翔,机翼,派别vt.装以翼,飞过,使飞,空运,增加...速度vi.飞,飞行"
wipe,"v.擦,揩,擦去"
wire,"n.金属丝,电线,电报,电信,铁丝网vt.用金属丝卷起,拍电报vi.打电报adj.金属丝制的"
wireless,adj.无线的
wisdom,"n.智慧,明智的行为,学识,名言,贤人,至理名言"
wise,"adj.英明的,明智的,慎虑的,聪明的,博学的,明白的,贤明的,狡猾的vi.知道vt.告诉,劝导n.方法,方式"
withdraw,"vt.收回,撤消vi.缩回,退出v.撤退"
within,"n.内部,里头adv.在内部,在内心里 prep.在...之内,不越出adj.里面的,内部的"
without," prep.没有,不,(表条件)如果没有,要没有adv.在外,在屋外"
witness,"n.[律]证人,目击者,证据,证明,证词vt.目击,为...作证,证明,表明vi.作证,成为证据"
wonder,"n.奇迹,惊奇,惊愕vt.对...感到惊讶,惊奇,想知道vi.惊讶,怀疑adj.非凡的,奇妙的"
wood,"n.木头,木材,树木"
wooden,adj.木制的
wool,"n.羊毛,毛织品,毛线,绒线,毛料衣物"
woolen,adj.毛纺的
work,"n.工作,劳动,操作,职业,[物]功,手工,作品,机件v.(使)工作,(使)运转,起作用,造成,产生,经营,(使)渐渐移动,煅制"
workday,n.工作日
workforce,
workmate,
workplace,
works,
world,"n.世界,...界,世事,世故,社会adj.世界的"
world-famous,
worldwide,adj.全世界的
worm,"n.虫,蠕虫,蚯蚓,蜗杆,螺纹,小人物;vi.蠕行,慢慢前进;vt.使蠕行,慢慢地走,给(烟草作物)除虫"
worn,"adj.用旧的,疲倦的 vbl.wear的过去分词"
worth," prep.相当...价值n.价值,财产adj.值钱的,值的看中的"
worthless,"adj.无价值的,无益的"
worthy,"n.杰出人物,知名人士adj.有价值的,应...的,可敬的,值得的,相称的"
worthwhile,"adj.值得做的,值得出力的"
wound,"n.创伤,伤口vt.伤,伤寒v.击伤"
wrestle,"n.摔跤,角力,扭斗vi.摔跤,格斗,斗争,斟酌vt.与(对手)摔跤,使劲搬动"
wrinkle,n.皱纹v.使皱
wrist,"n.手腕,腕关节"
write,"vt.书写,著述,写,写满,写信给vi.写,写字,写信,写作,作曲"
writing,"n.笔迹,作品,著述"
wrong,"adj.错误的,不正当的,道德不好的,失常的adv.错误地n.坏事,错误,不公正"
X-ray,
yard,"n.院子,码"
yawn,"v.打呵欠,张开,裂开n.呵欠"
yell,"vi.大叫,忍不住笑,呼喊vt.叫着说n.叫声,喊声"
yogurt,"n.(=yoghurt) 酸奶酪,酵母乳"
you," pron.你,你们"
your," pron.你的,你们的"
yours," pron.你的,你们的"
yourself, pron.你自己
yourselves, pron.pl.你们自己
yummy,n.美味
zebra,n.斑马
zero,"n.零点,零度 num.零"
zip, 一种压缩的文件格式;n.拉链;v.拉开或拉上
zipper,n.拉练
zip code,
postcode,n.邮递区号
zone,"n.地域,地带,地区,环带,圈vt.环绕,使分成地带vi.分成区"
zoo,n.动物园
zoom,"n.急速上升,陡直上升,图象电子放大,缩放,嗡嗡声vi.突然扩大,急速上升,摄象机移动vt.使摄象机移动"
addiction,"n.沉溺,上瘾"
adjustable,adj.可调整的
alert,"adj.提防的,警惕的n.警惕,警报"
astrologer,n.占星家
attendant,n.服务员
attic,"n.阁楼,顶楼,[解剖](耳的)鼓室上的隐窝adj.(古希腊)雅典(Athens)的"
auction,n.拍卖vt.拍卖
breed,"v.(使)繁殖,教养,抚养n.品种,种类"
burglary,v.入室行窃
chronic,"adj.慢性的,延续很长的"
claim,"n.(根据权利提出)要求,要求权,主张,要求而得到的东西vt.(根据权利)要求,认领,声称,主张,需要"
classic,"n.[pl.] 杰作,名著adj.第一流的"
cliff,"n.悬崖,绝壁"
clue,n.线索
cognitive,"adj.认知的,认识的,有感知的"
coherent,"adj.粘在一起的,一致的,连贯的"
comet,n.彗星
complicated,"adj.复杂的,难解的"
compound,"n.混合物,[化]化合物adj.复合的v.混合,配合"
consumer,n.消费者
crawl,"vi.爬行,蠕动,徐徐行进n.爬行,蠕动,缓慢的行进"
creep,"vi.爬,蹑手蹑脚,蔓延"
criticize,"v.批评,责备"
crutch,"n.(跛子用的)拐杖,支撑,帮助vt.支撑"
destructive,adj.破坏(性)的
diaper,n.尿布
dinosaur,n.恐龙
diplomacy, 外交
dissolve,"v.溶解,解散"
distress,"n.悲痛,穷困,不幸,危难,忧伤v.使悲痛,使穷困,使忧伤"
dominant,"adj.有统治权的,占优势的,支配的adj.[生物] 显性的"
dough,"n.生面团,<美俚> 钱,金钱"
droplet,n.小滴
durability,"n.经久,耐久力"
earthworm,n.蚯蚓
ecosystem,n.生态系统
emotional,"adj.情绪的,情感的"
emphasize,"vt.强调,着重v.强调"
encyclopedia,n.百科全书
enhance,"vt.提高,增强v.提高"
enthusiasm,"n.狂热,热心,积极性,激发热情的事物"
equator,"n.赤道,赤道似的圈.圆"
evolve,"v.(使)发展,(使)进展,(使)进化"
extinguish,"vt.熄灭,消灭,压制,使黯然失色,偿清"
facility,"n.容易,简易,灵巧,熟练,便利,敏捷,设备,工具"
fermentation,n.发酵
financial,"adj.财政的,金融的"
fossil,"n.化石,僵化的事物adj.化石的,陈腐的,守旧的"
foundation,"n.基础,根本,建立,创立,地基,基金,基金会"
fragment,"n.碎片,断片,片段"
fringe,"n.边缘,须边,刘海adj.边缘的,额外的v.在...上加以缘饰,成为...的边缘"
gorilla,"n.大猩猩,壮而残暴的男人,<俚>歹徒(尤指使用暴力者)"
graft,"n.嫁接,(接技用的)嫩枝,(皮肤等的)移植,赎职v.嫁接,接技,移植(皮肤等),赎职"
grave,"n.墓穴,坟墓adj.严重的,(颜色)黯淡的,(声音)低沉的v.雕刻,铭记"
grout,"n.薄泥浆,水泥浆vt.用薄泥浆填塞,(猪等)用鼻子拱"
ignorant,adj.无知的
illusion,n.幻想
immortality,"n.不朽,不朽的声名"
inevitable,"adj.不可避免的,必然的"
inherently,"adv.天性地,固有地"
innovation,"n.改革,创新"
interaction,"n.交互作用,交感"
interactive,adj.交互式的
irritable,"adj.易怒的,急躁的"
isolate,"vt.使隔离,使孤立,使绝缘,离析n.隔离种群"
label,"n.标签,签条,商标,标志vt.贴标签于,指...为,分类,标注 [计] 加上或修改磁盘的标签"
lean,"n.倾斜,倾斜度,倚靠,倾向adj.瘦的,贫乏的,歉收的vi.倚靠,倾斜,依赖,倾向,偏向vt.使倾斜"
liver,"n.居住者,生活优裕的人,肝脏"
livestock,"n.家畜,牲畜"
lobby,"n.大厅,休息室,<美>游说议员者vi.游说议员,经常出入休息室vt.对(议员)进行疏通"
logic,"n.逻辑,逻辑学,逻辑性"
lollipop,n.棒棒糖
magnetic,"adj.磁的,有磁性的,有吸引力的"
manufacture,"vt.制造,加工n.制造,制造业,产品"
mortgage,n.抵押v.抵押
mutual,"adj.相互的,共有的"
nanotechnology,
navigation,"n.航海,航空,导航,领航,航行"
nickname,"n.诨号,绰号,昵称vt.给...取绰号,给...起浑名"
organism,"n.生物体,有机体"
parachute,n.降落伞
parasite,"n.寄生虫,食客"
partnership,"n.合伙,合股,合伙企业,合伙契约,[体]队友关系,(双人项目的)配对"
perspective,"n.透视画法,透视图,远景,前途,观点,看法,观点,观察"
pesticide,n.杀虫剂
pregnant,"adj.怀孕的,重要的,富有意义的,孕育的"
prosecute,"vt.实行,从事,告发,起诉vi.告发,起诉,作检察官"
quaint,"adj.离奇有趣的,奇怪的,做得很精巧的"
rebellious,"adj.造反的,反叛的,反抗的,难于对付的"
recipient,"adj.容易接受的,感受性强的n.容纳者,容器"
rehearsal,"n.排演,演习,预演,试演"
reinforce,"vt.加强,增援,补充,增加...的数量,修补,加固vi.求援,得到增援n.加固物"
response,"n.回答,响应,反应"
retail,"n.零售adj.零售的vt.零售,转述vi.零售adv.以零售方式"
reverse,"n.相反,背面,反面,倒退adj.相反的,倒转的,颠倒的vt.颠倒,倒转"
salvage,"n.抢救财货,获救的财货,救难的奖金,海上救助,抢救,打捞vt.海上救助,抢救,打捞,营救"
sexual harassment,
simulator,"n.模拟器,假装者"
solar,"adj.太阳的,日光的"
source,"n.来源,水源,消息来源,原始资料,发起者 源,源极"
spacecraft,n.太空船
span,"n.跨度,跨距,范围v.横越"
spatial,adj.空间的
species,"n.种类,(原)核素n.[律]式样n.[宗]圣餐物"
spectator,n.观众(指比赛或表演)
stimulate,"vt.刺激,激励v.刺激,激励"
stretch,"v.伸展,伸长n.一段时间,一段路程,伸展"
stutter,"n.口吃,结结巴巴v.口吃着说"
swipe,"n.猛击,重击vt.猛击,重击,偷"
tame,"adj.(指动物)驯服的、柔顺的,(指人)没精打彩的、顺从的,被开垦的,沉闷的,乏味的,平淡的vt.驯养,驯服,制服,使变得平淡vi.变得驯服"
temper,"n.(钢等)韧度,回火,性情,脾气,情绪,心情,调剂,趋向v.(冶金)回火、锻炼,调和,调节"
territory,"n.领土,版图,地域"
theorem,"n.[数]定理,法则"
torpedo,"n.鱼雷,油井爆破筒v.用鱼雷进攻,破坏"
totem,"n.图腾,标识,徽章"
transfer,"n.迁移,移动,传递,转移,调任,转帐,过户,转让vt.转移,调转,调任,传递,转让,改变vi.转移,转学,换车"
transplant,"v.移植,移种,移民,迁移n.移植,被移植物,移居者"
trickle,v.滴流
tuition,n.学费
turbine,n.涡轮
unarmed,"adj.徒手的,非武装的"
undergraduate,"n.大学肄业生,(尚未取得学位的)大学生adj.大学生的"
upmarket,
vet,"n.兽医v.诊疗,作兽医"
vulnerable,"adj.易受攻击的,易受...的攻击"
windshield,n.挡风玻璃
wreck,"n.失事船(或飞机),残骸,(船,飞机的)失事vt.破坏,拆毁"
a,"n.(A)As 或 A's  安(ampere);(a) art.一;n.字母A /[军] Analog.Digital,模拟/数字 /(=account of) 帐上"
an," art.一(在元音字母前代替不定代词a) [域] Netherlands Antilles ,荷兰属地"
about,"adv.附近,大约,转向,左右,周围;prep.在附近,关于,在...周围,忙于"
after,"adv.prep.conj.在...之后,在...后面,模仿,与...一致,以...命名,后来的,后面的"
afternoon,"n.午后,下午adv.下午的,晚期"
again,"adv.又,再次,此外,再一次"
against," prep.相反,反对,逆着,靠着,倚着"
ago,"adv.以前的,以往的"
all,"adj.全部的,所有的,整个的adv.完全,更加,越发 pron.全部"
almost,"adv.几乎,差不多"
already,adv.已经
also,"adv.也,同样"
America,
American,
